stockist_code,year,month,month_label,pdf_file_count,total_pages,single_page_pdf_count,multi_page_pdf_count,unreadable_pdf_count,page_1_count,page_2_count,page_3_count,page_4_plus_count,max_pages_in_a_pdf,avg_pages_per_pdf
10032808,2026,3,2026-03,2,3,1,1,0,1,1,0,0,2,1.5
10032822,2025,12,2025-12,1,4,0,1,0,0,0,0,1,4,4.0
10032822,2026,1,2026-01,2,6,0,2,0,0,1,0,1,4,3.0
10032822,2026,3,2026-03,2,6,0,2,0,0,1,0,1,4,3.0
10032828,2025,12,2025-12,30,63,0,30,0,0,29,0,1,5,2.1
10032828,2026,1,2026-01,8,16,0,8,0,0,8,0,0,2,2.0
10032828,2026,2,2026-02,8,16,0,8,0,0,8,0,0,2,2.0
10032831,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10032831,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10032872,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10032878,2025,12,2025-12,2,8,0,2,0,0,0,0,2,4,4.0
10032878,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10032878,2026,2,2026-02,2,10,0,2,0,0,0,0,2,5,5.0
10032878,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10032891,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10032892,2026,2,2026-02,8,8,8,0,0,8,0,0,0,1,1.0
10032892,2026,3,2026-03,7,7,7,0,0,7,0,0,0,1,1.0
10032917,2025,12,2025-12,2,13,0,2,0,0,0,0,2,9,6.5
10032917,2026,3,2026-03,2,12,0,2,0,0,0,0,2,8,6.0
10032927,2026,1,2026-01,3,15,0,3,0,0,0,0,3,5,5.0
10032935,2025,12,2025-12,2,4,0,2,0,0,2,0,0,2,2.0
10032935,2026,2,2026-02,2,4,0,2,0,0,2,0,0,2,2.0
10032946,2026,2,2026-02,1,14,0,1,0,0,0,0,1,14,14.0
10032953,2025,12,2025-12,1,7,0,1,0,0,0,0,1,7,7.0
10032953,2026,1,2026-01,1,6,0,1,0,0,0,0,1,6,6.0
10032953,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10032959,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10032959,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10032960,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10032993,2026,1,2026-01,3,6,0,3,0,0,3,0,0,2,2.0
10032993,2026,2,2026-02,4,8,0,4,0,0,4,0,0,2,2.0
10032993,2026,3,2026-03,3,6,0,3,0,0,3,0,0,2,2.0
10032996,2025,12,2025-12,8,8,8,0,0,8,0,0,0,1,1.0
10032996,2026,1,2026-01,3,3,3,0,0,3,0,0,0,1,1.0
10032996,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10033010,2025,12,2025-12,13,26,0,13,0,0,13,0,0,2,2.0
10033010,2026,1,2026-01,13,26,0,13,0,0,13,0,0,2,2.0
10033010,2026,2,2026-02,8,16,0,8,0,0,8,0,0,2,2.0
10033010,2026,3,2026-03,13,26,0,13,0,0,13,0,0,2,2.0
10033015,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10033015,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10033031,2025,12,2025-12,2,12,0,2,0,0,0,0,2,6,6.0
10033031,2026,1,2026-01,2,17,0,2,0,0,0,0,2,11,8.5
10033031,2026,2,2026-02,2,17,0,2,0,0,0,0,2,11,8.5
10033031,2026,3,2026-03,2,17,0,2,0,0,0,0,2,11,8.5
10033046,2026,1,2026-01,4,7,1,3,0,1,3,0,0,2,1.75
10033046,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10033048,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10033048,2026,2,2026-02,2,4,0,2,0,0,2,0,0,2,2.0
10033048,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10033057,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10033057,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10033066,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10033066,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10033066,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10033094,2025,12,2025-12,5,21,0,5,0,0,0,0,5,5,4.2
10033094,2026,1,2026-01,3,15,0,3,0,0,0,0,3,5,5.0
10033099,2026,1,2026-01,4,4,4,0,0,4,0,0,0,1,1.0
10033099,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10033102,2025,12,2025-12,2,16,0,2,0,0,0,0,2,8,8.0
10033102,2026,1,2026-01,1,17,0,1,0,0,0,0,1,17,17.0
10033102,2026,2,2026-02,1,7,0,1,0,0,0,0,1,7,7.0
10033102,2026,3,2026-03,1,18,0,1,0,0,0,0,1,18,18.0
10033104,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10033104,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10033108,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10033162,2025,12,2025-12,10,10,10,0,0,10,0,0,0,1,1.0
10033162,2026,1,2026-01,7,7,7,0,0,7,0,0,0,1,1.0
10033162,2026,2,2026-02,13,13,13,0,0,13,0,0,0,1,1.0
10033162,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10033190,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10033257,2026,1,2026-01,1,10,0,1,0,0,0,0,1,10,10.0
10033257,2026,2,2026-02,1,11,0,1,0,0,0,0,1,11,11.0
10033257,2026,3,2026-03,1,11,0,1,0,0,0,0,1,11,11.0
10033266,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10033266,2026,3,2026-03,2,5,1,1,0,1,0,0,1,4,2.5
10033295,2026,1,2026-01,4,4,4,0,0,4,0,0,0,1,1.0
10033295,2026,2,2026-02,3,3,3,0,0,3,0,0,0,1,1.0
10033295,2026,3,2026-03,3,4,2,1,0,2,1,0,0,2,1.33
10033307,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10033308,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10033308,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10033334,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10033349,2026,1,2026-01,3,4,2,1,0,2,1,0,0,2,1.33
10033349,2026,2,2026-02,4,5,3,1,0,3,1,0,0,2,1.25
10033356,2025,12,2025-12,6,6,6,0,0,6,0,0,0,1,1.0
10033356,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10033356,2026,2,2026-02,4,4,4,0,0,4,0,0,0,1,1.0
10033356,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10033392,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10033405,2025,12,2025-12,3,6,0,3,0,0,3,0,0,2,2.0
10033405,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10033405,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10033425,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10033425,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10033425,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10033425,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10033444,2026,1,2026-01,66,66,66,0,0,66,0,0,0,1,1.0
10033444,2026,2,2026-02,55,55,55,0,0,55,0,0,0,1,1.0
10033444,2026,3,2026-03,26,26,26,0,0,26,0,0,0,1,1.0
10033445,2026,1,2026-01,1,7,0,1,0,0,0,0,1,7,7.0
10033445,2026,2,2026-02,1,7,0,1,0,0,0,0,1,7,7.0
10033445,2026,3,2026-03,1,7,0,1,0,0,0,0,1,7,7.0
10033455,2026,2,2026-02,3,15,0,3,0,0,0,0,3,5,5.0
10033459,2026,2,2026-02,1,17,0,1,0,0,0,0,1,17,17.0
10033459,2026,3,2026-03,1,18,0,1,0,0,0,0,1,18,18.0
10033464,2025,12,2025-12,3,9,0,3,0,0,0,3,0,3,3.0
10033464,2026,1,2026-01,6,18,0,6,0,0,0,6,0,3,3.0
10033464,2026,2,2026-02,2,6,0,2,0,0,0,2,0,3,3.0
10033480,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10033493,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10033493,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10033493,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10033515,2026,2,2026-02,1,6,0,1,0,0,0,0,1,6,6.0
10033515,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10033529,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10033529,2026,2,2026-02,1,6,0,1,0,0,0,0,1,6,6.0
10033532,2025,12,2025-12,1,15,0,1,0,0,0,0,1,15,15.0
10033532,2026,1,2026-01,3,44,0,3,0,0,0,0,3,15,14.67
10033532,2026,2,2026-02,3,45,0,3,0,0,0,0,3,15,15.0
10033532,2026,3,2026-03,3,45,0,3,0,0,0,0,3,15,15.0
10033541,2025,12,2025-12,2,5,0,2,0,0,1,1,0,3,2.5
10033541,2026,1,2026-01,2,5,0,2,0,0,1,1,0,3,2.5
10033541,2026,2,2026-02,2,16,0,2,0,0,1,0,1,14,8.0
10033541,2026,3,2026-03,2,5,0,2,0,0,1,1,0,3,2.5
10033560,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10033577,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10033579,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10033590,2025,12,2025-12,2,49,0,2,0,0,0,0,2,28,24.5
10033590,2026,1,2026-01,1,21,0,1,0,0,0,0,1,21,21.0
10033590,2026,2,2026-02,1,38,0,1,0,0,0,0,1,38,38.0
10033590,2026,3,2026-03,1,36,0,1,0,0,0,0,1,36,36.0
10033628,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10033629,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10033629,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10033641,2026,1,2026-01,1,8,0,1,0,0,0,0,1,8,8.0
10033647,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10033647,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10033649,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10033654,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10033663,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10033682,2026,2,2026-02,5,5,5,0,0,5,0,0,0,1,1.0
10033699,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10033707,2025,12,2025-12,1,18,0,1,0,0,0,0,1,18,18.0
10033722,2025,12,2025-12,3,84,0,3,0,0,0,0,3,28,28.0
10033722,2026,2,2026-02,1,28,0,1,0,0,0,0,1,28,28.0
10033722,2026,3,2026-03,1,28,0,1,0,0,0,0,1,28,28.0
10033723,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10033736,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10033736,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10033736,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10033737,2025,12,2025-12,2,8,0,2,0,0,0,1,1,5,4.0
10033737,2026,1,2026-01,6,12,4,2,0,4,0,1,1,5,2.0
10033737,2026,2,2026-02,7,15,4,3,0,4,0,2,1,5,2.14
10033737,2026,3,2026-03,6,12,4,2,0,4,0,1,1,5,2.0
10033750,2025,12,2025-12,4,58,0,4,0,0,0,0,4,20,14.5
10033750,2026,1,2026-01,2,29,0,2,0,0,0,0,2,20,14.5
10033750,2026,2,2026-02,4,60,0,4,0,0,0,0,4,21,15.0
10033750,2026,3,2026-03,2,30,0,2,0,0,0,0,2,21,15.0
10033759,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10033762,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10033762,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10033799,2025,12,2025-12,11,12,10,1,0,10,1,0,0,2,1.09
10033799,2026,1,2026-01,9,14,6,3,0,6,2,0,1,4,1.56
10033799,2026,2,2026-02,11,15,9,2,0,9,1,0,1,4,1.36
10033799,2026,3,2026-03,5,11,2,3,0,2,2,0,1,5,2.2
10033801,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10033801,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10033804,2025,12,2025-12,4,33,0,4,0,0,0,0,4,9,8.25
10033804,2026,2,2026-02,2,15,0,2,0,0,0,0,2,9,7.5
10033804,2026,3,2026-03,2,15,0,2,0,0,0,0,2,9,7.5
10033823,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10033823,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10033847,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10033847,2026,3,2026-03,2,12,0,2,0,0,1,0,1,10,6.0
10033849,2025,12,2025-12,1,4,0,1,0,0,0,0,1,4,4.0
10033849,2026,1,2026-01,2,8,0,2,0,0,0,1,1,5,4.0
10033849,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10033849,2026,3,2026-03,2,6,0,2,0,0,1,0,1,4,3.0
10033871,2025,12,2025-12,6,6,6,0,0,6,0,0,0,1,1.0
10033871,2026,1,2026-01,5,5,5,0,0,5,0,0,0,1,1.0
10033871,2026,2,2026-02,10,10,10,0,0,10,0,0,0,1,1.0
10033871,2026,3,2026-03,3,3,3,0,0,3,0,0,0,1,1.0
10033905,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10033905,2026,3,2026-03,11,11,11,0,0,11,0,0,0,1,1.0
10033913,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10033913,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10033954,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10033954,2026,2,2026-02,3,6,0,3,0,0,3,0,0,2,2.0
10033954,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10033955,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10033958,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10033993,2025,12,2025-12,3,17,0,3,0,0,1,0,2,11,5.67
10033993,2026,1,2026-01,6,29,3,3,0,3,0,0,3,11,4.83
10033993,2026,2,2026-02,3,24,0,3,0,0,1,0,2,11,8.0
10033993,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10033995,2025,12,2025-12,1,4,0,1,0,0,0,0,1,4,4.0
10033995,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10033995,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10034008,2026,1,2026-01,40,60,20,20,0,20,20,0,0,2,1.5
10034008,2026,2,2026-02,140,210,70,70,0,70,70,0,0,2,1.5
10034008,2026,3,2026-03,60,90,30,30,0,30,30,0,0,2,1.5
10034009,2025,12,2025-12,15,15,15,0,0,15,0,0,0,1,1.0
10034034,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10034034,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034040,2026,2,2026-02,2,4,0,2,0,0,2,0,0,2,2.0
10034040,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10034043,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10034043,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034053,2026,1,2026-01,1,23,0,1,0,0,0,0,1,23,23.0
10034053,2026,2,2026-02,1,23,0,1,0,0,0,0,1,23,23.0
10034088,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10034100,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10034100,2026,2,2026-02,2,8,0,2,0,0,0,0,2,4,4.0
10034175,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10034175,2026,1,2026-01,1,5,0,1,0,0,0,0,1,5,5.0
10034175,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10034175,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10034215,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10034215,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10034221,2025,12,2025-12,1,17,0,1,0,0,0,0,1,17,17.0
10034229,2025,12,2025-12,1,6,0,1,0,0,0,0,1,6,6.0
10034229,2026,1,2026-01,2,12,0,2,0,0,0,0,2,6,6.0
10034229,2026,2,2026-02,2,26,0,2,0,0,0,0,2,20,13.0
10034229,2026,3,2026-03,3,33,0,3,0,0,0,0,3,21,11.0
10034275,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10034275,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034288,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10034304,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10034305,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10034305,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10034305,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10034344,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10034344,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034344,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10034347,2026,1,2026-01,1,5,0,1,0,0,0,0,1,5,5.0
10034347,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10034347,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10034352,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10034352,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10034357,2026,2,2026-02,4,11,2,2,0,2,0,1,1,6,2.75
10034357,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10034372,2025,12,2025-12,3,3,3,0,0,3,0,0,0,1,1.0
10034372,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10034372,2026,2,2026-02,6,6,6,0,0,6,0,0,0,1,1.0
10034372,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10034377,2026,3,2026-03,32,32,32,0,0,32,0,0,0,1,1.0
10034380,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10034381,2026,3,2026-03,2,9,0,2,0,0,0,0,2,5,4.5
10034382,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10034382,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10034398,2026,1,2026-01,1,5,0,1,0,0,0,0,1,5,5.0
10034415,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10034445,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10034445,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10034445,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10034459,2026,1,2026-01,2,21,0,2,0,0,0,0,2,11,10.5
10034459,2026,3,2026-03,1,10,0,1,0,0,0,0,1,10,10.0
10034467,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034539,2025,12,2025-12,2,24,0,2,0,0,0,0,2,12,12.0
10034539,2026,1,2026-01,1,12,0,1,0,0,0,0,1,12,12.0
10034540,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10034541,2026,1,2026-01,1,7,0,1,0,0,0,0,1,7,7.0
10034541,2026,2,2026-02,2,12,0,2,0,0,0,0,2,6,6.0
10034555,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034571,2026,1,2026-01,1,9,0,1,0,0,0,0,1,9,9.0
10034571,2026,3,2026-03,1,9,0,1,0,0,0,0,1,9,9.0
10034580,2026,1,2026-01,1,5,0,1,0,0,0,0,1,5,5.0
10034580,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10034597,2025,12,2025-12,1,23,0,1,0,0,0,0,1,23,23.0
10034597,2026,1,2026-01,1,18,0,1,0,0,0,0,1,18,18.0
10034612,2025,12,2025-12,1,4,0,1,0,0,0,0,1,4,4.0
10034612,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10034612,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10034612,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10034620,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10034620,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034623,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034623,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10034651,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10034655,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10034673,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10034673,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10034673,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10034676,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10034676,2026,2,2026-02,3,3,3,0,0,3,0,0,0,1,1.0
10034676,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10034677,2026,2,2026-02,1,6,0,1,0,0,0,0,1,6,6.0
10034694,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10034695,2026,1,2026-01,8,19,0,8,0,0,5,3,0,3,2.38
10034695,2026,2,2026-02,1,7,0,1,0,0,0,0,1,7,7.0
10034697,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10034710,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034710,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10034712,2025,12,2025-12,2,3,1,1,0,1,1,0,0,2,1.5
10034712,2026,1,2026-01,1,8,0,1,0,0,0,0,1,8,8.0
10034712,2026,2,2026-02,1,8,0,1,0,0,0,0,1,8,8.0
10034712,2026,3,2026-03,1,8,0,1,0,0,0,0,1,8,8.0
10034736,2025,12,2025-12,8,9,7,1,0,7,1,0,0,2,1.12
10034736,2026,1,2026-01,7,7,7,0,0,7,0,0,0,1,1.0
10034736,2026,2,2026-02,5,6,4,1,0,4,1,0,0,2,1.2
10034736,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10034739,2025,12,2025-12,4,8,0,4,0,0,4,0,0,2,2.0
10034739,2026,1,2026-01,4,8,0,4,0,0,4,0,0,2,2.0
10034739,2026,2,2026-02,7,14,0,7,0,0,7,0,0,2,2.0
10034739,2026,3,2026-03,4,8,0,4,0,0,4,0,0,2,2.0
10034750,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10034753,2026,1,2026-01,2,21,0,2,0,0,0,0,2,15,10.5
10034763,2026,1,2026-01,2,4,1,1,0,1,0,1,0,3,2.0
10034763,2026,2,2026-02,2,4,1,1,0,1,0,1,0,3,2.0
10034766,2025,12,2025-12,3,5,2,1,0,2,0,1,0,3,1.67
10034766,2026,1,2026-01,8,18,2,6,0,2,4,1,1,5,2.25
10034766,2026,2,2026-02,9,19,2,7,0,2,6,0,1,5,2.11
10034766,2026,3,2026-03,4,10,1,3,0,1,2,0,1,5,2.5
10034774,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034774,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10034807,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10034807,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10034809,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10034809,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034809,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10034811,2026,1,2026-01,1,20,0,1,0,0,0,0,1,20,20.0
10034811,2026,2,2026-02,1,19,0,1,0,0,0,0,1,19,19.0
10034820,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10034820,2026,3,2026-03,1,6,0,1,0,0,0,0,1,6,6.0
10034821,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034821,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10034827,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10034855,2025,12,2025-12,1,7,0,1,0,0,0,0,1,7,7.0
10034855,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10034861,2026,2,2026-02,5,5,5,0,0,5,0,0,0,1,1.0
10034861,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10034863,2025,12,2025-12,1,12,0,1,0,0,0,0,1,12,12.0
10034863,2026,1,2026-01,2,26,0,2,0,0,0,0,2,14,13.0
10034863,2026,2,2026-02,1,12,0,1,0,0,0,0,1,12,12.0
10034869,2025,12,2025-12,8,8,8,0,0,8,0,0,0,1,1.0
10034869,2026,1,2026-01,12,12,12,0,0,12,0,0,0,1,1.0
10034869,2026,2,2026-02,11,11,11,0,0,11,0,0,0,1,1.0
10034869,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10034880,2025,12,2025-12,2,11,0,2,0,0,0,1,1,8,5.5
10034880,2026,1,2026-01,2,18,0,2,0,0,0,0,2,9,9.0
10034880,2026,2,2026-02,1,8,0,1,0,0,0,0,1,8,8.0
10034892,2025,12,2025-12,16,16,16,0,0,16,0,0,0,1,1.0
10034892,2026,2,2026-02,2,8,0,2,0,0,0,0,2,4,4.0
10034892,2026,3,2026-03,2,5,1,1,0,1,0,0,1,4,2.5
10034894,2025,12,2025-12,2,14,0,2,0,0,0,0,2,10,7.0
10034894,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10034894,2026,2,2026-02,4,38,0,4,0,0,0,0,4,10,9.5
10034894,2026,3,2026-03,1,9,0,1,0,0,0,0,1,9,9.0
10034897,2025,12,2025-12,7,7,7,0,0,7,0,0,0,1,1.0
10034897,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10034897,2026,3,2026-03,7,7,7,0,0,7,0,0,0,1,1.0
10034901,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10034901,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10034915,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10034915,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10034916,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10034916,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10034937,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10034948,2026,3,2026-03,5,5,5,0,0,5,0,0,0,1,1.0
10034960,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10034995,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10034995,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10034997,2026,2,2026-02,1,9,0,1,0,0,0,0,1,9,9.0
10035000,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
